date,country,variant,new_cases,new_deaths,hospitalized
2028-09-16,Canada,Delta,541,11,3140
2028-09-17,India,Omicron,475,14,2500
2028-09-18,Brazil,Omicron,459,13,237
2028-09-19,USA,Omicron,524,8,2277
2028-09-20,India,Omicron,478,14,3889
2028-09-21,Brazil,Alpha,514,10,3715
2028-09-22,Canada,Delta,472,8,3705
2028-09-23,Germany,Omicron,520,9,1549
2028-09-24,India,Delta,494,7,3599
2028-09-25,Canada,Delta,493,9,2112
2028-09-26,India,BA.5,518,11,265
2028-09-27,Brazil,Alpha,490,9,4454
2028-09-28,USA,BA.5,507,10,463
2028-09-29,USA,XBB,488,12,4062
2028-09-30,India,XBB,470,15,3275
2028-10-01,Germany,XBB,508,17,1807
2028-10-02,Brazil,BA.5,484,8,4567
2028-10-03,Canada,Delta,481,8,2239
2028-10-04,Brazil,XBB,439,15,2491
2028-10-05,Germany,XBB,466,10,1082
2028-10-06,Canada,BA.5,503,13,2422
2028-10-07,Germany,Delta,504,8,3983
2028-10-08,Brazil,XBB,528,8,1880
2028-10-09,Brazil,Alpha,547,10,4541
2028-10-10,India,XBB,460,10,3732
2028-10-11,Germany,BA.5,477,9,259
2028-10-12,USA,BA.5,480,10,4086
2028-10-13,Germany,Alpha,508,19,3479
2028-10-14,Germany,Delta,498,16,1286
2028-10-15,Canada,Alpha,508,5,2559
2028-10-16,Canada,XBB,494,11,419
2028-10-17,India,BA.5,474,7,3563
2028-10-18,USA,Delta,535,7,4056
2028-10-19,Brazil,XBB,453,9,4749
2028-10-20,USA,Alpha,531,9,447
2028-10-21,USA,XBB,494,10,746
2028-10-22,USA,Alpha,499,6,3115
2028-10-23,India,Omicron,491,7,2884
2028-10-24,India,Omicron,490,13,4299
2028-10-25,USA,BA.5,486,11,4803
2028-10-26,Brazil,Delta,524,12,4893
2028-10-27,Brazil,BA.5,501,12,2418
2028-10-28,Brazil,XBB,524,12,3292
2028-10-29,India,Omicron,500,13,4764
2028-10-30,Canada,BA.5,479,7,2517
2028-10-31,Brazil,Alpha,506,13,4761
2028-11-01,Canada,Delta,477,12,469
2028-11-02,USA,Omicron,513,11,4928
2028-11-03,Brazil,Delta,529,15,4704
2028-11-04,USA,Delta,513,14,1433
2028-11-05,USA,Omicron,498,9,864
2028-11-06,Germany,Alpha,519,11,4186
2028-11-07,USA,Alpha,495,9,3848
2028-11-08,USA,Alpha,508,7,2503
2028-11-09,India,Delta,506,7,1806
2028-11-10,USA,Alpha,478,12,711
2028-11-11,Brazil,XBB,510,13,4189
2028-11-12,India,XBB,556,10,939
2028-11-13,Germany,Alpha,509,8,3748
2028-11-14,Germany,Alpha,537,11,4442
2028-11-15,USA,Omicron,518,12,4826
2028-11-16,Canada,Omicron,463,11,4680
2028-11-17,Germany,BA.5,489,5,1141
2028-11-18,Germany,Delta,497,8,3384
2028-11-19,Germany,Delta,519,11,4863
2028-11-20,Brazil,Omicron,498,10,4242
2028-11-21,Canada,XBB,520,11,3031
2028-11-22,USA,BA.5,490,12,2963
2028-11-23,USA,Omicron,498,9,3253
2028-11-24,India,BA.5,498,7,1645
2028-11-25,Brazil,Delta,475,8,2943
2028-11-26,Canada,Delta,468,9,4344
2028-11-27,India,Delta,475,13,4914
2028-11-28,Canada,XBB,497,9,2500
2028-11-29,Germany,Omicron,508,8,2724
2028-11-30,Canada,BA.5,506,6,446
2028-12-01,India,Omicron,525,13,2105
2028-12-02,Brazil,Delta,514,11,2058
2028-12-03,Brazil,Delta,512,16,1807
2028-12-04,Germany,Omicron,467,10,4122
2028-12-05,USA,Alpha,500,10,623
2028-12-06,India,Alpha,478,7,18
2028-12-07,USA,Omicron,459,14,1433
2028-12-08,Germany,Delta,527,6,3263
2028-12-09,Canada,BA.5,490,11,66
2028-12-10,Canada,Alpha,520,16,2780
2028-12-11,Germany,Omicron,502,11,4180
2028-12-12,Brazil,XBB,478,8,2773
2028-12-13,India,Omicron,485,8,4291
2028-12-14,Germany,Delta,477,7,2639
2028-12-15,Germany,Omicron,462,7,55
2028-12-16,India,Alpha,535,11,2506
2028-12-17,Brazil,Alpha,501,4,1154
2028-12-18,Brazil,Omicron,519,12,4205
2028-12-19,India,BA.5,520,13,4809
2028-12-20,USA,Omicron,489,10,4507
2028-12-21,Canada,BA.5,461,12,668
2028-12-22,India,Alpha,578,12,3669
2028-12-23,Brazil,XBB,511,7,2440
2028-12-24,USA,BA.5,490,8,2863
2028-12-25,Germany,Omicron,506,15,3787
2028-12-26,Germany,Delta,487,8,1307
2028-12-27,Germany,Delta,501,6,1906
2028-12-28,Canada,Omicron,484,13,4619
2028-12-29,Brazil,Alpha,465,9,3638
2028-12-30,USA,Alpha,533,18,181
2028-12-31,Brazil,Alpha,531,6,366
2029-01-01,Canada,Omicron,528,7,1597
2029-01-02,Canada,Delta,538,9,577
2029-01-03,India,XBB,508,7,883
2029-01-04,Brazil,Delta,507,11,1974
2029-01-05,Germany,Alpha,490,16,923
2029-01-06,India,Omicron,508,5,4254
2029-01-07,Brazil,Omicron,518,10,777
2029-01-08,India,XBB,457,7,4207
2029-01-09,India,Delta,484,7,4655
2029-01-10,USA,Alpha,496,15,1739
2029-01-11,India,XBB,484,10,2079
2029-01-12,Canada,Alpha,481,13,1722
2029-01-13,Germany,Delta,496,14,1983
2029-01-14,USA,XBB,524,11,2775
2029-01-15,India,Alpha,506,11,2077
2029-01-16,USA,BA.5,490,18,2476
2029-01-17,Germany,Omicron,505,14,553
2029-01-18,Germany,Delta,496,8,1584
2029-01-19,USA,Omicron,486,7,4670
2029-01-20,Brazil,Alpha,513,9,4148
2029-01-21,Germany,XBB,518,15,1663
2029-01-22,Canada,Alpha,474,13,3556
2029-01-23,Canada,BA.5,489,9,2395
2029-01-24,India,BA.5,508,5,1567
2029-01-25,Brazil,Delta,504,9,872
2029-01-26,Brazil,Omicron,487,6,3236
2029-01-27,India,Alpha,487,8,1111
2029-01-28,Germany,BA.5,516,8,324
2029-01-29,USA,XBB,459,16,4412
2029-01-30,Brazil,Alpha,473,8,3999
2029-01-31,Brazil,Delta,493,7,401
2029-02-01,Germany,XBB,513,9,1336
2029-02-02,USA,Omicron,547,7,1502
2029-02-03,Canada,Delta,507,17,3521
2029-02-04,Brazil,Omicron,498,7,674
2029-02-05,Germany,Omicron,509,11,4481
2029-02-06,Brazil,BA.5,473,3,4358
2029-02-07,Canada,Omicron,434,6,1299
2029-02-08,India,XBB,497,11,1264
2029-02-09,Germany,XBB,466,10,4233
2029-02-10,USA,XBB,486,5,3887
2029-02-11,India,Alpha,471,13,3035
2029-02-12,USA,BA.5,510,4,3471
2029-02-13,Canada,BA.5,511,10,2055
2029-02-14,USA,XBB,500,11,1285
2029-02-15,Brazil,Alpha,502,10,2091
2029-02-16,Canada,Omicron,514,12,3643
2029-02-17,India,Omicron,509,10,586
2029-02-18,Brazil,Omicron,502,11,2585
2029-02-19,Brazil,BA.5,554,8,339
2029-02-20,Canada,Omicron,493,16,4134
2029-02-21,USA,Alpha,488,13,1115
2029-02-22,USA,Alpha,526,11,1574
2029-02-23,India,Omicron,504,8,3654
2029-02-24,Canada,BA.5,541,4,2639
2029-02-25,India,Delta,476,6,1932
2029-02-26,Germany,XBB,533,12,2972
2029-02-27,Canada,Omicron,500,8,764
2029-02-28,Germany,Omicron,541,11,621
2029-03-01,India,XBB,502,12,3605
2029-03-02,Germany,Delta,497,4,1573
2029-03-03,Germany,Omicron,480,9,4033
2029-03-04,Brazil,Omicron,519,13,4279
2029-03-05,Brazil,Delta,472,14,995
2029-03-06,India,XBB,518,11,2125
2029-03-07,India,Alpha,492,16,4251
2029-03-08,USA,Omicron,444,11,4492
2029-03-09,Germany,Omicron,463,10,4081
2029-03-10,USA,BA.5,494,5,3779
2029-03-11,USA,Delta,517,5,2127
2029-03-12,Canada,Omicron,514,11,4225
2029-03-13,USA,BA.5,497,12,2992
2029-03-14,USA,Alpha,473,7,3565
2029-03-15,Germany,Delta,551,7,3734
2029-03-16,USA,Alpha,493,13,4469
2029-03-17,Germany,BA.5,515,10,814
2029-03-18,Germany,XBB,505,12,2682
2029-03-19,USA,Delta,491,9,1366
2029-03-20,Germany,XBB,508,6,4248
2029-03-21,India,BA.5,487,5,3432
2029-03-22,India,Delta,511,10,3153
2029-03-23,Germany,Omicron,457,12,4508
2029-03-24,India,BA.5,469,11,370
2029-03-25,Canada,BA.5,525,12,1175
2029-03-26,Brazil,Alpha,481,6,1525
2029-03-27,India,XBB,505,10,1548
2029-03-28,USA,Delta,531,7,2823
2029-03-29,India,Delta,514,9,3685
2029-03-30,Canada,Omicron,489,12,1670
2029-03-31,Canada,Delta,518,9,563
2029-04-01,Canada,Omicron,523,11,1244
2029-04-02,India,Delta,455,15,317
2029-04-03,Brazil,Alpha,520,13,1002
2029-04-04,USA,BA.5,481,10,1208
2029-04-05,Brazil,Delta,490,12,3561
2029-04-06,India,BA.5,518,9,2924
2029-04-07,Brazil,XBB,496,13,4255
2029-04-08,Germany,BA.5,501,9,2002
2029-04-09,USA,XBB,495,17,3947
2029-04-10,Germany,Delta,478,15,1061
2029-04-11,Germany,Alpha,478,11,2246
2029-04-12,Brazil,Alpha,475,8,3857
2029-04-13,Germany,BA.5,525,15,580
2029-04-14,USA,Alpha,477,10,2757
2029-04-15,Germany,XBB,538,12,1577
2029-04-16,India,Alpha,510,8,2723
2029-04-17,USA,Alpha,492,7,4941
2029-04-18,India,Alpha,504,11,1097
2029-04-19,India,Omicron,495,9,2663
2029-04-20,Canada,Omicron,470,12,2057
2029-04-21,Canada,BA.5,531,5,3454
2029-04-22,India,Delta,498,4,139
2029-04-23,Germany,Delta,525,5,2500
2029-04-24,India,XBB,481,12,3865
2029-04-25,India,XBB,515,18,1020
2029-04-26,Canada,BA.5,450,14,4378
2029-04-27,Brazil,Omicron,437,11,4873
2029-04-28,Brazil,Alpha,493,9,4825
2029-04-29,Brazil,Omicron,523,15,4250
2029-04-30,India,Omicron,494,14,4671
2029-05-01,India,BA.5,469,12,2165
2029-05-02,Germany,Omicron,546,9,3540
2029-05-03,Canada,Delta,452,11,576
2029-05-04,India,Omicron,523,15,129
2029-05-05,USA,Delta,462,10,4726
2029-05-06,USA,XBB,489,7,2827
2029-05-07,Canada,XBB,489,10,3791
2029-05-08,USA,BA.5,504,9,139
2029-05-09,USA,Alpha,501,13,1094
2029-05-10,Canada,Omicron,455,7,869
2029-05-11,India,Alpha,510,8,2521
2029-05-12,India,Delta,515,14,1296
2029-05-13,Germany,Alpha,515,14,2990
2029-05-14,India,Omicron,477,8,4949
2029-05-15,USA,Alpha,522,6,1764
2029-05-16,USA,Alpha,503,5,1196
2029-05-17,Germany,Alpha,479,10,4966
2029-05-18,Canada,BA.5,511,16,1574
2029-05-19,USA,Alpha,464,14,2343
2029-05-20,India,Omicron,545,7,3862
2029-05-21,India,Omicron,510,14,1701
2029-05-22,India,Alpha,556,8,2434
2029-05-23,USA,BA.5,483,9,4437
2029-05-24,Brazil,Delta,500,10,1576
2029-05-25,USA,Alpha,517,15,2897
2029-05-26,USA,BA.5,452,8,2811
2029-05-27,Brazil,XBB,448,8,3548
2029-05-28,Brazil,Omicron,493,11,3319
2029-05-29,India,XBB,520,5,495
2029-05-30,India,Omicron,498,14,3390
2029-05-31,India,Delta,493,15,4834
2029-06-01,USA,BA.5,484,11,2020
2029-06-02,Canada,Delta,544,9,1342
2029-06-03,Germany,XBB,479,17,3685
2029-06-04,Canada,BA.5,508,13,2651
2029-06-05,Brazil,XBB,438,5,4057
2029-06-06,USA,Alpha,468,11,4645
2029-06-07,USA,XBB,524,11,3789
2029-06-08,Germany,Delta,491,13,4581
2029-06-09,Canada,Delta,497,9,884
2029-06-10,Brazil,Alpha,478,11,13
2029-06-11,Germany,BA.5,509,10,3616
2029-06-12,USA,XBB,476,10,2811
2029-06-13,Germany,XBB,526,11,3904
2029-06-14,India,XBB,503,9,1298
2029-06-15,Canada,BA.5,513,9,1831
2029-06-16,Brazil,Delta,498,15,3460
2029-06-17,India,Alpha,495,7,2968
2029-06-18,Canada,BA.5,492,6,672
2029-06-19,India,Alpha,500,6,1847
2029-06-20,Germany,Omicron,504,12,2808
2029-06-21,Brazil,Alpha,475,3,2294
2029-06-22,Germany,Omicron,519,9,4308
2029-06-23,Germany,Alpha,523,8,4510
2029-06-24,Canada,Omicron,522,12,435
2029-06-25,Brazil,XBB,493,9,883
2029-06-26,Brazil,BA.5,460,9,2831
2029-06-27,Germany,XBB,509,14,3239
2029-06-28,Brazil,Delta,464,6,600
2029-06-29,USA,BA.5,522,12,1220
2029-06-30,Brazil,XBB,518,6,664
2029-07-01,Germany,Alpha,486,9,3323
2029-07-02,USA,BA.5,520,7,3058
2029-07-03,USA,Alpha,504,7,4569
2029-07-04,Canada,XBB,502,10,4614
2029-07-05,Germany,BA.5,483,5,2562
2029-07-06,Brazil,XBB,490,8,4249
2029-07-07,USA,Delta,509,11,3905
2029-07-08,Germany,XBB,496,6,2847
2029-07-09,Canada,Delta,512,15,4646
2029-07-10,India,XBB,507,11,1515
2029-07-11,India,BA.5,490,13,4929
2029-07-12,Brazil,Alpha,537,6,1354
2029-07-13,India,BA.5,520,11,888
2029-07-14,USA,XBB,495,10,3324
2029-07-15,USA,XBB,513,14,3257
2029-07-16,Germany,XBB,485,9,4922
2029-07-17,Brazil,Omicron,497,10,4936
2029-07-18,Germany,Delta,511,6,2301
2029-07-19,Germany,Alpha,474,14,3314
2029-07-20,Brazil,Delta,491,13,1271
2029-07-21,Germany,XBB,517,7,3297
2029-07-22,India,XBB,536,12,1624
2029-07-23,Canada,Delta,487,15,3118
2029-07-24,Germany,Delta,483,5,1581
2029-07-25,USA,Delta,475,9,3926
2029-07-26,USA,Omicron,463,7,1354
2029-07-27,India,Delta,488,9,51
2029-07-28,Germany,XBB,514,12,3018
2029-07-29,Germany,Alpha,519,9,556
2029-07-30,Brazil,BA.5,508,13,4222
2029-07-31,Germany,Delta,501,13,243
2029-08-01,Germany,Delta,507,12,3195
2029-08-02,USA,Delta,497,10,223
2029-08-03,Brazil,Alpha,495,9,2546
2029-08-04,Germany,Delta,511,16,4688
2029-08-05,India,Delta,500,10,1076
2029-08-06,Germany,Delta,493,13,2874
2029-08-07,Brazil,Alpha,500,11,1535
2029-08-08,India,BA.5,482,13,200
2029-08-09,India,XBB,488,10,4289
2029-08-10,India,Alpha,493,13,280
2029-08-11,USA,Delta,497,10,3193
2029-08-12,USA,Omicron,494,10,2987
2029-08-13,India,Alpha,520,14,4798
2029-08-14,USA,Delta,514,9,4827
2029-08-15,India,Delta,469,15,4658
2029-08-16,India,XBB,509,6,4382
2029-08-17,Canada,Alpha,472,8,3211
2029-08-18,USA,Alpha,508,11,4883
2029-08-19,Canada,XBB,469,13,304
2029-08-20,India,Omicron,495,9,1908
2029-08-21,India,Omicron,520,15,4442
2029-08-22,Canada,BA.5,534,16,73
2029-08-23,Brazil,BA.5,465,10,1148
2029-08-24,India,XBB,507,12,3175
2029-08-25,USA,Alpha,509,11,3059
2029-08-26,Germany,Delta,459,10,1393
2029-08-27,Germany,Omicron,521,6,1155
2029-08-28,Germany,Alpha,474,16,1802
2029-08-29,Canada,BA.5,492,16,1347
2029-08-30,India,Omicron,502,8,3294
2029-08-31,Brazil,Delta,505,9,1630
2029-09-01,USA,BA.5,513,8,3900
2029-09-02,Germany,Delta,506,7,2884
2029-09-03,Germany,BA.5,479,10,2090
2029-09-04,USA,Delta,468,7,125
2029-09-05,Germany,Omicron,508,11,3498
2029-09-06,Canada,XBB,530,11,803
2029-09-07,India,Delta,516,5,3466
2029-09-08,India,Omicron,481,14,388
2029-09-09,Brazil,Alpha,480,14,4289
2029-09-10,Canada,Alpha,492,9,229
2029-09-11,Brazil,BA.5,507,9,2443
2029-09-12,Germany,XBB,498,12,3087
2029-09-13,India,BA.5,492,7,2853
2029-09-14,Brazil,Delta,485,12,586
2029-09-15,Brazil,XBB,503,7,663
2029-09-16,Canada,Delta,520,12,4194
2029-09-17,Germany,Omicron,486,9,485
2029-09-18,USA,XBB,507,11,4375
2029-09-19,Canada,Alpha,563,11,1885
2029-09-20,Canada,Omicron,507,10,489
2029-09-21,Germany,Omicron,517,9,2210
2029-09-22,USA,Delta,532,11,3604
2029-09-23,Canada,BA.5,526,10,755
2029-09-24,Brazil,Delta,513,12,1523
2029-09-25,Brazil,Omicron,471,11,2647
2029-09-26,Brazil,XBB,485,12,1471
2029-09-27,Brazil,Alpha,482,6,2397
2029-09-28,USA,Omicron,495,11,4216
2029-09-29,Germany,BA.5,535,14,3355
2029-09-30,Germany,BA.5,513,16,3005
2029-10-01,USA,XBB,468,10,2965
2029-10-02,Germany,BA.5,507,8,273
2029-10-03,Brazil,XBB,499,7,4745
2029-10-04,USA,BA.5,544,10,3540
2029-10-05,Brazil,Delta,497,7,3001
2029-10-06,Germany,Alpha,517,14,4029
2029-10-07,Canada,Alpha,500,9,3479
2029-10-08,USA,Omicron,522,10,524
2029-10-09,India,Omicron,469,12,3312
2029-10-10,India,Delta,524,11,2410
2029-10-11,Brazil,Delta,477,8,1238
2029-10-12,Germany,Alpha,520,6,1694
2029-10-13,Brazil,Omicron,487,9,2791
2029-10-14,India,Omicron,479,6,4888
2029-10-15,USA,Alpha,485,11,143
2029-10-16,Brazil,XBB,493,9,1150
2029-10-17,Germany,Delta,516,14,3667
2029-10-18,India,Omicron,503,8,1232
2029-10-19,USA,Alpha,499,13,1925
2029-10-20,Brazil,Delta,495,11,3141
2029-10-21,USA,Alpha,514,14,3584
2029-10-22,Canada,XBB,486,10,3031
2029-10-23,India,BA.5,506,15,1385
2029-10-24,Brazil,Omicron,530,15,1050
2029-10-25,USA,Delta,464,9,1005
2029-10-26,Brazil,Alpha,480,12,3276
2029-10-27,Germany,Alpha,548,9,422
2029-10-28,Germany,Delta,487,17,2637
2029-10-29,Brazil,Omicron,522,10,3199
2029-10-30,India,Omicron,521,12,2263
2029-10-31,Brazil,Alpha,441,11,3336
2029-11-01,Brazil,Omicron,480,18,4117
2029-11-02,Brazil,BA.5,494,10,693
2029-11-03,Brazil,XBB,518,7,4744
2029-11-04,India,XBB,501,13,4720
2029-11-05,Canada,BA.5,512,6,3246
2029-11-06,Canada,Omicron,487,12,1113
2029-11-07,USA,Alpha,457,9,3011
2029-11-08,India,Omicron,528,6,4176
2029-11-09,India,Delta,541,11,476
2029-11-10,India,Delta,509,13,225
2029-11-11,Germany,Omicron,479,10,2826
2029-11-12,India,BA.5,514,14,4955
2029-11-13,Germany,Delta,481,12,1129
2029-11-14,Canada,XBB,482,9,1467
2029-11-15,Canada,Alpha,487,10,1723
2029-11-16,Germany,BA.5,534,11,58
2029-11-17,Brazil,Delta,506,6,4946
2029-11-18,Canada,Alpha,498,7,3709
2029-11-19,Brazil,XBB,511,8,1831
2029-11-20,USA,Delta,530,13,189
2029-11-21,Germany,Delta,541,11,4208
2029-11-22,USA,Alpha,476,17,1097
2029-11-23,Germany,Alpha,478,9,2723
2029-11-24,USA,Omicron,497,9,3772
2029-11-25,USA,Delta,523,8,2127
2029-11-26,India,XBB,459,11,270
2029-11-27,Canada,Alpha,535,9,1617
2029-11-28,Germany,BA.5,484,10,4613
2029-11-29,Canada,Delta,487,9,2542
2029-11-30,India,BA.5,522,13,3625
2029-12-01,Canada,Delta,482,15,3518
2029-12-02,Germany,Alpha,507,11,4460
2029-12-03,India,Omicron,471,10,604
2029-12-04,Brazil,Delta,490,9,4462
2029-12-05,India,Alpha,507,13,1774
2029-12-06,Germany,Alpha,493,13,2518
2029-12-07,USA,Alpha,485,11,2078
2029-12-08,Canada,BA.5,462,7,3418
2029-12-09,USA,Alpha,502,12,538
2029-12-10,Brazil,BA.5,494,6,1816
2029-12-11,USA,XBB,471,12,4840
2029-12-12,Canada,Omicron,486,14,4047
2029-12-13,USA,Alpha,507,7,3688
2029-12-14,India,XBB,492,10,2094
2029-12-15,Germany,Alpha,504,13,2871
2029-12-16,USA,XBB,533,8,4773
2029-12-17,Germany,Alpha,502,10,1819
2029-12-18,Germany,Omicron,479,5,3541
2029-12-19,Germany,Alpha,499,11,1862
2029-12-20,India,BA.5,454,8,2688
2029-12-21,Germany,Alpha,508,8,1448
2029-12-22,USA,Delta,483,11,2676
2029-12-23,Germany,BA.5,495,11,2512
2029-12-24,India,XBB,479,7,4968
2029-12-25,Germany,Alpha,486,8,340
2029-12-26,USA,Alpha,479,10,1619
2029-12-27,India,Alpha,492,10,4829
2029-12-28,Brazil,Delta,525,12,3226
2029-12-29,Brazil,Omicron,479,11,1323
2029-12-30,USA,Omicron,470,7,3496
2029-12-31,Canada,BA.5,493,13,4584
2030-01-01,Germany,BA.5,479,9,4000
2030-01-02,Canada,Delta,505,7,2826
2030-01-03,India,Delta,513,6,391
2030-01-04,Germany,Delta,525,12,738
2030-01-05,Canada,XBB,543,12,313
2030-01-06,USA,Delta,486,8,3643
2030-01-07,India,Delta,533,12,3044
2030-01-08,Germany,Delta,523,8,2099
2030-01-09,Brazil,Delta,494,15,1922
2030-01-10,Germany,Omicron,513,8,4069
2030-01-11,India,Alpha,507,9,451
2030-01-12,Brazil,Alpha,453,8,2371
2030-01-13,USA,Omicron,494,9,1351
2030-01-14,Germany,Delta,504,10,2723
2030-01-15,Canada,XBB,502,11,1
2030-01-16,Canada,XBB,499,12,1454
2030-01-17,USA,BA.5,508,15,4446
2030-01-18,India,Alpha,515,11,4282
2030-01-19,USA,BA.5,492,9,3055
2030-01-20,India,Delta,483,7,2969
2030-01-21,Brazil,BA.5,471,16,3841
2030-01-22,India,Delta,515,10,1293
2030-01-23,Brazil,BA.5,519,7,2877
2030-01-24,Germany,Omicron,528,8,3601
2030-01-25,Germany,Delta,492,7,3418
2030-01-26,USA,XBB,520,8,2619
2030-01-27,USA,Delta,514,12,3124
2030-01-28,Germany,XBB,551,7,1674
2030-01-29,Canada,XBB,473,9,3005
2030-01-30,Brazil,BA.5,493,9,3680
2030-01-31,Germany,Alpha,493,8,3979
2030-02-01,Canada,Alpha,477,11,1486
2030-02-02,India,Alpha,484,10,3005
2030-02-03,Germany,XBB,525,14,3199
2030-02-04,Canada,Alpha,492,10,239
2030-02-05,Germany,Delta,482,9,1541
2030-02-06,India,Delta,516,9,3813
2030-02-07,India,Delta,496,11,1809
2030-02-08,Brazil,XBB,509,6,3807
2030-02-09,India,XBB,522,11,62
2030-02-10,India,Alpha,523,6,4388
2030-02-11,Brazil,BA.5,477,9,1478
2030-02-12,Germany,XBB,474,17,2354
2030-02-13,Germany,Omicron,481,7,531
2030-02-14,Brazil,Delta,520,8,2252
2030-02-15,Germany,Delta,517,10,1724
2030-02-16,Germany,Alpha,505,9,1443
2030-02-17,Canada,BA.5,502,12,4715
2030-02-18,Brazil,Delta,493,13,412
2030-02-19,Brazil,XBB,500,12,3346
2030-02-20,USA,BA.5,494,13,3233
2030-02-21,Canada,Delta,519,11,4602
2030-02-22,Germany,Alpha,479,17,1503
2030-02-23,USA,Alpha,565,15,204
2030-02-24,Canada,Alpha,514,18,3331
2030-02-25,Germany,XBB,511,10,4974
2030-02-26,Canada,Alpha,460,11,1229
2030-02-27,India,Omicron,488,9,4334
2030-02-28,Germany,XBB,485,3,4605
2030-03-01,Canada,Omicron,526,5,4655
2030-03-02,Canada,Alpha,523,8,1554
2030-03-03,USA,BA.5,497,8,4759
2030-03-04,Canada,XBB,511,8,3703
2030-03-05,India,Omicron,503,10,399
2030-03-06,India,XBB,530,6,1589
2030-03-07,Canada,Omicron,512,12,3904
2030-03-08,Germany,XBB,537,7,3342
2030-03-09,USA,Delta,513,15,2568
2030-03-10,Germany,Omicron,510,18,681
2030-03-11,Canada,Omicron,513,11,3153
2030-03-12,India,XBB,503,11,2819
2030-03-13,Brazil,BA.5,476,5,2985
2030-03-14,USA,Delta,456,5,2741
2030-03-15,Germany,Omicron,502,12,4793
2030-03-16,India,Alpha,508,8,248
2030-03-17,Germany,Alpha,522,12,4223
2030-03-18,Canada,XBB,496,8,1926
2030-03-19,Germany,BA.5,508,9,3633
2030-03-20,USA,Delta,510,7,193
2030-03-21,Brazil,Omicron,470,14,1986
2030-03-22,Brazil,Alpha,512,10,4992
2030-03-23,Canada,Omicron,499,10,1169
2030-03-24,USA,Alpha,486,12,4230
2030-03-25,Brazil,XBB,519,10,4085
2030-03-26,India,XBB,487,9,2487
2030-03-27,Germany,Omicron,485,4,1157
2030-03-28,Canada,XBB,449,8,4769
2030-03-29,India,Delta,480,11,4067
2030-03-30,Canada,XBB,498,12,1066
2030-03-31,USA,Delta,502,8,3476
2030-04-01,Canada,XBB,463,8,3953
2030-04-02,Brazil,Omicron,458,8,2646
2030-04-03,USA,Delta,461,6,2043
2030-04-04,Canada,BA.5,480,9,2530
2030-04-05,India,Omicron,507,7,3200
2030-04-06,USA,Delta,485,11,2602
2030-04-07,USA,Alpha,490,8,4498
2030-04-08,Canada,Alpha,545,13,697
2030-04-09,Canada,BA.5,493,10,3134
2030-04-10,USA,Alpha,524,8,4317
2030-04-11,Germany,Omicron,496,7,2985
2030-04-12,Germany,Delta,483,7,2565
2030-04-13,Brazil,Omicron,510,4,3561
2030-04-14,USA,XBB,447,11,2680
2030-04-15,Germany,XBB,528,10,3942
2030-04-16,India,Alpha,491,9,3410
2030-04-17,USA,BA.5,501,16,4156
2030-04-18,Germany,BA.5,481,6,212
2030-04-19,Canada,XBB,484,6,2144
2030-04-20,India,BA.5,491,14,3933
2030-04-21,Brazil,BA.5,523,13,525
2030-04-22,Germany,Alpha,491,6,3766
2030-04-23,Canada,Omicron,488,10,2577
2030-04-24,India,Omicron,522,14,3587
2030-04-25,India,Delta,513,10,931
2030-04-26,Brazil,Omicron,482,17,4172
2030-04-27,Canada,Omicron,528,14,1545
2030-04-28,Germany,Alpha,523,12,638
2030-04-29,USA,Alpha,467,7,185
2030-04-30,India,Omicron,497,14,2619
2030-05-01,Germany,Delta,512,10,3560
2030-05-02,USA,Omicron,504,9,4327
2030-05-03,Germany,Omicron,511,7,4801
2030-05-04,Germany,XBB,489,13,763
2030-05-05,India,Delta,504,10,3036
2030-05-06,India,Omicron,511,8,1558
2030-05-07,Germany,Alpha,489,10,3531
2030-05-08,Germany,Omicron,466,11,457
2030-05-09,Brazil,BA.5,520,11,4432
2030-05-10,USA,XBB,531,9,2112
2030-05-11,Canada,XBB,449,9,3179
2030-05-12,Canada,XBB,487,5,2940
2030-05-13,Brazil,Delta,514,9,557
2030-05-14,Germany,XBB,504,6,1513
2030-05-15,Germany,Omicron,476,13,483
2030-05-16,Brazil,Delta,500,14,1850
2030-05-17,Canada,BA.5,519,8,921
2030-05-18,India,Alpha,452,7,697
2030-05-19,India,XBB,484,11,353
2030-05-20,Germany,Omicron,497,8,3010
2030-05-21,USA,Delta,512,18,4408
2030-05-22,Canada,Omicron,523,11,502
2030-05-23,USA,XBB,481,5,3356
2030-05-24,Germany,Alpha,541,14,780
2030-05-25,Canada,Delta,526,10,3967
2030-05-26,India,Omicron,516,12,233
2030-05-27,India,Delta,513,10,374
2030-05-28,USA,XBB,503,11,1941
2030-05-29,Canada,XBB,503,12,1548
2030-05-30,Germany,BA.5,460,8,2686
2030-05-31,Brazil,BA.5,482,10,3433
2030-06-01,Brazil,XBB,473,10,4932
2030-06-02,Brazil,Delta,478,11,2628
2030-06-03,Germany,Omicron,497,5,2657
2030-06-04,Brazil,Omicron,508,10,637
2030-06-05,USA,Delta,486,6,560
2030-06-06,India,Alpha,478,10,4221
2030-06-07,Brazil,Delta,510,7,865
2030-06-08,India,XBB,537,5,4362
2030-06-09,USA,XBB,505,13,1013
2030-06-10,Canada,BA.5,488,9,1509
2030-06-11,Canada,Omicron,495,9,3718
2030-06-12,Germany,BA.5,491,18,655
2030-06-13,India,Omicron,505,2,1553
