date,temperature_c,humidity,condition
2031-05-06,-3,95,rain
2031-05-07,33,50,rain
2031-05-08,-1,52,cloudy
2031-05-09,21,49,rain
2031-05-10,18,81,cloudy
2031-05-11,35,63,snow
2031-05-12,9,90,snow
2031-05-13,-3,99,cloudy
2031-05-14,33,92,snow
2031-05-15,35,32,rain
2031-05-16,13,39,cloudy
2031-05-17,1,36,sunny
2031-05-18,-10,93,rain
2031-05-19,39,55,cloudy
2031-05-20,22,91,snow
2031-05-21,36,64,sunny
2031-05-22,-3,54,sunny
2031-05-23,21,92,storm
2031-05-24,2,30,cloudy
2031-05-25,-5,37,storm
2031-05-26,-6,68,storm
2031-05-27,-7,76,cloudy
2031-05-28,10,85,sunny
2031-05-29,-9,88,sunny
2031-05-30,5,46,storm
2031-05-31,12,63,sunny
2031-06-01,15,95,snow
2031-06-02,12,70,rain
2031-06-03,23,39,rain
2031-06-04,18,86,cloudy
2031-06-05,6,89,sunny
2031-06-06,39,65,sunny
2031-06-07,5,65,cloudy
2031-06-08,22,99,rain
2031-06-09,5,97,snow
2031-06-10,5,35,rain
2031-06-11,0,32,storm
2031-06-12,-1,89,sunny
2031-06-13,32,43,sunny
2031-06-14,-3,97,storm
2031-06-15,-4,39,cloudy
2031-06-16,25,95,rain
2031-06-17,39,43,rain
2031-06-18,5,83,cloudy
2031-06-19,31,51,storm
2031-06-20,8,95,sunny
2031-06-21,8,45,sunny
2031-06-22,37,47,snow
2031-06-23,10,40,sunny
2031-06-24,-7,54,snow
2031-06-25,15,90,storm
2031-06-26,23,38,storm
2031-06-27,-9,34,snow
2031-06-28,11,34,cloudy
2031-06-29,-7,38,snow
2031-06-30,11,56,rain
2031-07-01,5,90,cloudy
2031-07-02,-1,35,sunny
2031-07-03,-6,99,cloudy
2031-07-04,36,88,cloudy
2031-07-05,39,33,cloudy
2031-07-06,37,61,cloudy
2031-07-07,24,63,storm
2031-07-08,-5,72,cloudy
2031-07-09,8,70,sunny
2031-07-10,36,83,cloudy
2031-07-11,24,88,sunny
2031-07-12,-7,57,rain
2031-07-13,15,48,storm
2031-07-14,-5,30,sunny
2031-07-15,32,54,sunny
2031-07-16,32,39,storm
2031-07-17,22,46,snow
2031-07-18,-1,60,storm
2031-07-19,-5,46,rain
2031-07-20,26,91,rain
2031-07-21,38,58,cloudy
2031-07-22,21,35,cloudy
2031-07-23,24,62,rain
2031-07-24,26,42,rain
2031-07-25,26,93,sunny
2031-07-26,14,63,rain
2031-07-27,9,36,snow
2031-07-28,18,41,sunny
2031-07-29,37,55,cloudy
2031-07-30,36,41,snow
2031-07-31,31,90,rain
2031-08-01,23,36,snow
2031-08-02,24,44,sunny
2031-08-03,15,54,rain
2031-08-04,4,35,storm
2031-08-05,4,50,sunny
2031-08-06,18,61,snow
2031-08-07,-6,91,storm
2031-08-08,11,47,cloudy
2031-08-09,6,85,rain
2031-08-10,2,91,snow
2031-08-11,-8,66,snow
2031-08-12,26,32,cloudy
2031-08-13,12,57,storm
2031-08-14,19,47,rain
2031-08-15,25,62,rain
2031-08-16,37,69,sunny
2031-08-17,29,36,sunny
2031-08-18,-3,85,cloudy
2031-08-19,1,77,storm
2031-08-20,8,92,rain
2031-08-21,28,49,snow
2031-08-22,37,83,rain
2031-08-23,3,58,rain
2031-08-24,18,77,rain
2031-08-25,8,85,sunny
2031-08-26,-2,63,snow
2031-08-27,13,38,cloudy
2031-08-28,28,35,rain
2031-08-29,0,90,rain
2031-08-30,31,42,storm
2031-08-31,10,49,rain
2031-09-01,25,98,snow
2031-09-02,1,69,rain
2031-09-03,39,70,snow
2031-09-04,28,38,snow
2031-09-05,1,30,storm
2031-09-06,11,67,cloudy
2031-09-07,8,60,cloudy
2031-09-08,-8,71,cloudy
2031-09-09,7,55,snow
2031-09-10,7,96,rain
2031-09-11,12,32,sunny
2031-09-12,16,87,storm
2031-09-13,16,81,sunny
2031-09-14,13,38,snow
2031-09-15,19,82,storm
2031-09-16,10,69,snow
2031-09-17,3,71,rain
2031-09-18,-7,46,rain
2031-09-19,10,86,rain
2031-09-20,32,77,storm
2031-09-21,34,62,storm
2031-09-22,-3,63,storm
2031-09-23,3,45,cloudy
2031-09-24,-2,41,cloudy
2031-09-25,32,70,snow
2031-09-26,18,99,cloudy
2031-09-27,14,93,sunny
2031-09-28,5,81,snow
2031-09-29,10,33,rain
2031-09-30,17,67,sunny
2031-10-01,17,43,cloudy
2031-10-02,-10,81,sunny
2031-10-03,4,59,rain
2031-10-04,31,40,cloudy
2031-10-05,13,68,cloudy
2031-10-06,7,74,cloudy
2031-10-07,12,41,sunny
2031-10-08,19,60,storm
2031-10-09,11,73,storm
2031-10-10,2,54,storm
2031-10-11,35,36,snow
2031-10-12,-5,53,cloudy
2031-10-13,8,38,cloudy
2031-10-14,25,69,cloudy
2031-10-15,18,53,snow
2031-10-16,31,74,snow
2031-10-17,15,43,snow
2031-10-18,-5,36,snow
2031-10-19,7,67,cloudy
2031-10-20,-10,97,cloudy
2031-10-21,33,76,cloudy
2031-10-22,12,89,rain
2031-10-23,-3,70,cloudy
2031-10-24,21,98,storm
2031-10-25,3,55,cloudy
2031-10-26,25,69,cloudy
2031-10-27,-6,61,sunny
2031-10-28,2,83,cloudy
2031-10-29,-3,54,storm
2031-10-30,3,32,storm
2031-10-31,16,91,cloudy
2031-11-01,34,54,rain
2031-11-02,33,75,sunny
2031-11-03,5,36,sunny
2031-11-04,2,85,sunny
2031-11-05,24,45,snow
2031-11-06,12,74,sunny
2031-11-07,3,88,snow
2031-11-08,19,82,cloudy
2031-11-09,36,35,sunny
2031-11-10,33,47,storm
2031-11-11,9,74,cloudy
2031-11-12,18,51,sunny
2031-11-13,28,76,snow
2031-11-14,11,74,snow
2031-11-15,-2,53,storm
2031-11-16,2,73,snow
2031-11-17,-4,65,storm
2031-11-18,29,69,snow
2031-11-19,18,56,sunny
2031-11-20,23,97,snow
2031-11-21,22,36,sunny
2031-11-22,30,32,storm
2031-11-23,4,83,rain
2031-11-24,18,88,snow
2031-11-25,6,89,snow
2031-11-26,6,80,rain
2031-11-27,0,85,rain
2031-11-28,28,98,storm
2031-11-29,37,86,snow
2031-11-30,7,49,snow
2031-12-01,2,80,storm
2031-12-02,10,66,rain
2031-12-03,31,37,sunny
2031-12-04,16,33,snow
2031-12-05,20,50,sunny
2031-12-06,28,44,snow
2031-12-07,24,78,cloudy
2031-12-08,30,66,sunny
2031-12-09,31,76,storm
2031-12-10,3,97,snow
2031-12-11,9,63,storm
2031-12-12,22,53,storm
2031-12-13,-6,59,cloudy
2031-12-14,29,36,storm
2031-12-15,27,81,storm
2031-12-16,18,73,snow
2031-12-17,34,78,snow
2031-12-18,4,43,rain
2031-12-19,33,44,rain
2031-12-20,-7,56,snow
2031-12-21,30,82,storm
2031-12-22,-2,82,sunny
2031-12-23,32,72,snow
2031-12-24,31,33,snow
2031-12-25,-6,70,storm
2031-12-26,-9,96,rain
2031-12-27,10,99,cloudy
2031-12-28,7,98,sunny
2031-12-29,9,57,rain
2031-12-30,7,32,sunny
2031-12-31,25,78,sunny
2032-01-01,12,63,sunny
2032-01-02,30,98,cloudy
2032-01-03,8,57,cloudy
2032-01-04,27,33,snow
2032-01-05,34,66,sunny
2032-01-06,-2,46,sunny
2032-01-07,-8,55,snow
2032-01-08,20,55,rain
2032-01-09,-3,93,cloudy
2032-01-10,30,85,sunny
2032-01-11,-1,49,sunny
2032-01-12,36,82,snow
2032-01-13,-10,31,rain
2032-01-14,8,91,storm
2032-01-15,15,56,snow
2032-01-16,4,75,snow
2032-01-17,-10,89,cloudy
2032-01-18,17,86,cloudy
2032-01-19,7,81,storm
2032-01-20,23,89,rain
2032-01-21,28,48,rain
2032-01-22,11,62,snow
2032-01-23,35,64,cloudy
2032-01-24,-8,39,cloudy
2032-01-25,4,40,rain
2032-01-26,13,33,snow
2032-01-27,-2,86,sunny
2032-01-28,23,66,sunny
2032-01-29,1,50,cloudy
2032-01-30,33,87,storm
2032-01-31,33,63,sunny
2032-02-01,-7,93,storm
2032-02-02,15,45,rain
2032-02-03,34,95,cloudy
2032-02-04,8,35,cloudy
2032-02-05,-3,39,cloudy
2032-02-06,27,58,rain
2032-02-07,35,57,rain
2032-02-08,-1,76,storm
2032-02-09,-9,96,rain
2032-02-10,8,57,sunny
2032-02-11,17,48,snow
2032-02-12,12,49,snow
2032-02-13,2,72,cloudy
2032-02-14,37,44,sunny
2032-02-15,39,57,cloudy
2032-02-16,-7,51,snow
2032-02-17,28,63,sunny
2032-02-18,33,71,sunny
2032-02-19,1,31,cloudy
2032-02-20,17,96,storm
2032-02-21,-3,39,sunny
2032-02-22,22,66,snow
2032-02-23,16,93,cloudy
2032-02-24,29,89,rain
2032-02-25,37,48,sunny
2032-02-26,33,66,sunny
2032-02-27,25,50,rain
2032-02-28,20,59,storm
2032-02-29,33,41,cloudy
2032-03-01,38,53,rain
2032-03-02,0,42,cloudy
2032-03-03,-3,93,storm
2032-03-04,-3,57,rain
2032-03-05,32,37,snow
2032-03-06,10,64,rain
2032-03-07,1,93,sunny
2032-03-08,25,96,snow
2032-03-09,-8,76,cloudy
2032-03-10,-9,73,snow
2032-03-11,6,57,cloudy
2032-03-12,-1,96,storm
2032-03-13,27,92,sunny
2032-03-14,11,77,snow
2032-03-15,19,60,sunny
2032-03-16,15,51,snow
2032-03-17,-10,66,snow
2032-03-18,10,75,sunny
2032-03-19,6,76,snow
2032-03-20,20,88,storm
2032-03-21,-5,82,rain
2032-03-22,-6,75,storm
2032-03-23,31,81,storm
2032-03-24,15,82,snow
2032-03-25,18,48,snow
2032-03-26,31,64,snow
2032-03-27,24,87,snow
2032-03-28,5,46,rain
2032-03-29,21,81,storm
2032-03-30,37,95,storm
2032-03-31,36,30,rain
2032-04-01,18,73,storm
2032-04-02,28,79,storm
2032-04-03,3,34,sunny
2032-04-04,29,63,storm
2032-04-05,5,74,cloudy
2032-04-06,3,73,sunny
2032-04-07,22,73,storm
2032-04-08,36,65,cloudy
2032-04-09,28,53,rain
2032-04-10,5,61,snow
2032-04-11,-5,82,cloudy
2032-04-12,1,85,cloudy
2032-04-13,27,91,rain
2032-04-14,34,93,snow
2032-04-15,29,59,snow
2032-04-16,38,70,storm
2032-04-17,2,63,storm
2032-04-18,19,54,rain
2032-04-19,25,47,snow
2032-04-20,8,71,rain
2032-04-21,21,50,rain
2032-04-22,26,78,snow
2032-04-23,6,38,storm
2032-04-24,3,75,snow
2032-04-25,8,92,storm
2032-04-26,35,55,storm
2032-04-27,35,43,snow
2032-04-28,-3,32,storm
2032-04-29,18,47,cloudy
2032-04-30,2,76,rain
2032-05-01,-6,88,cloudy
2032-05-02,36,76,snow
2032-05-03,3,62,sunny
2032-05-04,4,45,storm
2032-05-05,27,35,storm
2032-05-06,14,44,storm
2032-05-07,-7,63,cloudy
2032-05-08,20,85,storm
2032-05-09,28,38,sunny
2032-05-10,-3,62,snow
2032-05-11,1,86,rain
2032-05-12,2,33,storm
2032-05-13,39,77,cloudy
2032-05-14,3,59,snow
2032-05-15,-3,41,sunny
2032-05-16,27,55,rain
2032-05-17,-9,84,rain
2032-05-18,29,90,storm
2032-05-19,38,42,cloudy
2032-05-20,33,88,snow
2032-05-21,14,45,sunny
2032-05-22,27,72,sunny
2032-05-23,12,43,sunny
2032-05-24,12,89,cloudy
2032-05-25,1,42,storm
2032-05-26,28,35,rain
2032-05-27,29,37,snow
2032-05-28,-3,63,storm
2032-05-29,4,89,sunny
2032-05-30,24,75,snow
2032-05-31,11,34,snow
2032-06-01,17,91,snow
2032-06-02,12,53,rain
2032-06-03,-4,67,snow
2032-06-04,-7,71,snow
2032-06-05,39,44,cloudy
2032-06-06,-2,82,sunny
2032-06-07,14,38,cloudy
2032-06-08,12,78,storm
2032-06-09,18,44,sunny
2032-06-10,19,49,sunny
2032-06-11,30,36,storm
2032-06-12,34,40,storm
2032-06-13,20,80,storm
2032-06-14,21,79,snow
2032-06-15,6,64,sunny
2032-06-16,18,80,snow
2032-06-17,-7,57,storm
2032-06-18,10,46,snow
2032-06-19,21,66,rain
2032-06-20,4,90,sunny
2032-06-21,4,63,sunny
2032-06-22,37,49,sunny
2032-06-23,-6,62,sunny
2032-06-24,8,30,snow
2032-06-25,35,56,cloudy
2032-06-26,-5,52,rain
2032-06-27,8,80,storm
2032-06-28,12,97,storm
2032-06-29,8,71,cloudy
2032-06-30,23,97,snow
2032-07-01,-4,79,storm
2032-07-02,15,55,cloudy
2032-07-03,-2,90,storm
2032-07-04,31,79,sunny
2032-07-05,11,42,storm
2032-07-06,-1,94,snow
2032-07-07,11,47,rain
2032-07-08,37,73,sunny
2032-07-09,-8,83,rain
2032-07-10,10,55,rain
2032-07-11,-3,39,cloudy
2032-07-12,39,83,sunny
2032-07-13,7,52,cloudy
2032-07-14,28,44,snow
2032-07-15,13,93,storm
2032-07-16,5,45,rain
2032-07-17,2,76,cloudy
2032-07-18,-2,92,rain
2032-07-19,6,58,snow
2032-07-20,32,93,rain
2032-07-21,37,41,sunny
2032-07-22,2,74,rain
2032-07-23,24,94,rain
2032-07-24,34,34,sunny
2032-07-25,2,34,storm
2032-07-26,21,50,storm
2032-07-27,7,50,rain
2032-07-28,13,89,sunny
2032-07-29,12,51,storm
2032-07-30,23,99,storm
2032-07-31,20,68,rain
2032-08-01,12,99,rain
2032-08-02,13,46,snow
2032-08-03,-10,99,snow
2032-08-04,34,89,rain
2032-08-05,18,41,cloudy
2032-08-06,37,94,cloudy
2032-08-07,37,91,storm
2032-08-08,8,88,storm
2032-08-09,36,31,snow
2032-08-10,19,68,snow
2032-08-11,21,94,snow
2032-08-12,0,39,cloudy
2032-08-13,15,84,storm
2032-08-14,6,46,storm
2032-08-15,-6,89,storm
2032-08-16,-1,75,storm
2032-08-17,22,72,rain
2032-08-18,39,77,snow
2032-08-19,16,47,storm
2032-08-20,-1,98,rain
2032-08-21,39,50,cloudy
2032-08-22,29,91,sunny
2032-08-23,26,31,rain
2032-08-24,28,71,storm
2032-08-25,23,71,storm
2032-08-26,22,97,snow
2032-08-27,33,71,snow
2032-08-28,14,78,storm
2032-08-29,26,63,sunny
2032-08-30,-5,47,cloudy
2032-08-31,3,69,sunny
2032-09-01,24,71,sunny
2032-09-02,32,94,snow
2032-09-03,25,36,snow
2032-09-04,13,57,cloudy
2032-09-05,6,49,cloudy
2032-09-06,26,44,cloudy
2032-09-07,37,37,snow
2032-09-08,37,32,sunny
2032-09-09,-2,60,sunny
2032-09-10,15,85,rain
2032-09-11,-2,91,cloudy
2032-09-12,2,98,sunny
2032-09-13,2,30,sunny
2032-09-14,36,33,storm
2032-09-15,-1,57,sunny
2032-09-16,-5,56,storm
2032-09-17,37,96,sunny
2032-09-18,-1,44,storm
2032-09-19,3,32,sunny
2032-09-20,35,96,cloudy
2032-09-21,24,83,snow
2032-09-22,-1,62,snow
2032-09-23,24,80,cloudy
2032-09-24,37,53,cloudy
2032-09-25,8,99,snow
2032-09-26,33,91,rain
2032-09-27,24,97,sunny
2032-09-28,2,85,storm
2032-09-29,32,48,cloudy
2032-09-30,1,40,storm
2032-10-01,16,70,sunny
2032-10-02,31,32,cloudy
2032-10-03,9,57,cloudy
2032-10-04,31,69,storm
2032-10-05,0,56,snow
2032-10-06,33,42,cloudy
2032-10-07,36,57,snow
2032-10-08,35,47,storm
2032-10-09,35,66,snow
2032-10-10,3,89,storm
2032-10-11,12,58,cloudy
2032-10-12,15,67,cloudy
2032-10-13,16,44,cloudy
2032-10-14,-8,39,sunny
2032-10-15,8,40,snow
2032-10-16,-6,93,rain
2032-10-17,3,79,rain
2032-10-18,-3,98,snow
2032-10-19,30,33,storm
2032-10-20,37,46,storm
2032-10-21,-5,67,snow
2032-10-22,37,91,sunny
2032-10-23,37,39,sunny
2032-10-24,25,58,storm
2032-10-25,33,85,rain
2032-10-26,25,42,rain
2032-10-27,22,50,sunny
2032-10-28,-6,99,cloudy
2032-10-29,37,62,storm
2032-10-30,22,60,snow
2032-10-31,16,91,rain
2032-11-01,-9,41,sunny
2032-11-02,-4,97,snow
2032-11-03,27,40,sunny
2032-11-04,14,71,storm
2032-11-05,13,82,cloudy
2032-11-06,6,37,cloudy
2032-11-07,34,56,storm
2032-11-08,7,45,rain
2032-11-09,-6,32,cloudy
2032-11-10,6,99,cloudy
2032-11-11,-4,79,sunny
2032-11-12,32,58,sunny
2032-11-13,26,34,snow
2032-11-14,21,89,snow
2032-11-15,-5,31,cloudy
2032-11-16,-7,85,snow
2032-11-17,14,38,cloudy
2032-11-18,15,77,cloudy
2032-11-19,16,30,sunny
2032-11-20,5,80,cloudy
2032-11-21,15,84,sunny
2032-11-22,15,57,snow
2032-11-23,-2,89,cloudy
2032-11-24,33,51,rain
2032-11-25,38,71,cloudy
2032-11-26,28,54,snow
2032-11-27,13,53,storm
2032-11-28,8,79,rain
2032-11-29,3,82,rain
2032-11-30,21,77,rain
2032-12-01,36,37,rain
2032-12-02,1,72,cloudy
2032-12-03,35,92,sunny
2032-12-04,16,38,sunny
2032-12-05,-4,36,cloudy
2032-12-06,34,39,rain
2032-12-07,-4,82,snow
2032-12-08,20,86,cloudy
2032-12-09,11,56,sunny
2032-12-10,-7,52,cloudy
2032-12-11,31,32,cloudy
2032-12-12,-8,57,sunny
2032-12-13,20,39,sunny
2032-12-14,11,50,storm
2032-12-15,12,83,sunny
2032-12-16,9,78,rain
2032-12-17,-4,58,snow
2032-12-18,2,32,rain
2032-12-19,5,35,snow
2032-12-20,-4,34,rain
2032-12-21,21,78,snow
2032-12-22,19,54,snow
2032-12-23,10,57,rain
2032-12-24,9,63,snow
2032-12-25,7,89,cloudy
2032-12-26,0,83,sunny
2032-12-27,37,74,snow
2032-12-28,9,77,storm
2032-12-29,37,35,rain
2032-12-30,3,77,storm
2032-12-31,2,76,storm
2033-01-01,30,61,rain
2033-01-02,39,82,storm
2033-01-03,25,37,cloudy
2033-01-04,-1,54,snow
2033-01-05,16,62,rain
2033-01-06,31,50,storm
2033-01-07,-10,33,storm
2033-01-08,15,33,sunny
2033-01-09,-2,59,cloudy
2033-01-10,34,33,snow
2033-01-11,34,52,snow
2033-01-12,-3,77,sunny
2033-01-13,27,34,cloudy
2033-01-14,-10,38,rain
2033-01-15,34,76,cloudy
2033-01-16,13,39,sunny
2033-01-17,2,77,cloudy
2033-01-18,12,45,snow
2033-01-19,29,49,snow
2033-01-20,34,35,storm
2033-01-21,-6,78,rain
2033-01-22,32,68,snow
2033-01-23,29,83,storm
2033-01-24,6,66,rain
2033-01-25,-10,96,snow
2033-01-26,33,60,cloudy
2033-01-27,2,77,rain
2033-01-28,6,90,cloudy
2033-01-29,9,39,snow
2033-01-30,37,91,storm
2033-01-31,31,42,storm
2033-02-01,36,93,cloudy
2033-02-02,15,73,storm
2033-02-03,-9,86,sunny
2033-02-04,23,87,storm
2033-02-05,34,58,cloudy
2033-02-06,0,77,sunny
2033-02-07,0,38,cloudy
2033-02-08,18,65,storm
2033-02-09,33,89,snow
2033-02-10,12,69,cloudy
2033-02-11,36,94,cloudy
2033-02-12,16,47,rain
2033-02-13,19,95,snow
2033-02-14,18,71,storm
2033-02-15,19,34,rain
2033-02-16,10,87,storm
2033-02-17,-3,60,storm
2033-02-18,10,91,cloudy
2033-02-19,33,62,rain
2033-02-20,15,69,sunny
2033-02-21,4,30,cloudy
2033-02-22,-9,94,storm
2033-02-23,5,51,rain
2033-02-24,7,76,sunny
2033-02-25,19,39,cloudy
2033-02-26,10,35,cloudy
2033-02-27,30,72,snow
2033-02-28,2,47,rain
2033-03-01,13,56,storm
2033-03-02,11,53,snow
2033-03-03,-1,95,rain
2033-03-04,6,59,rain
2033-03-05,10,91,rain
2033-03-06,32,42,storm
2033-03-07,-2,97,snow
2033-03-08,23,90,sunny
2033-03-09,-6,79,storm
2033-03-10,28,37,sunny
2033-03-11,34,57,cloudy
2033-03-12,16,94,rain
2033-03-13,6,91,rain
2033-03-14,13,68,storm
2033-03-15,10,76,cloudy
2033-03-16,37,42,snow
2033-03-17,-8,61,cloudy
2033-03-18,8,43,sunny
2033-03-19,-7,74,cloudy
2033-03-20,26,95,rain
2033-03-21,0,74,rain
2033-03-22,-8,98,cloudy
2033-03-23,27,71,cloudy
2033-03-24,29,79,cloudy
2033-03-25,13,46,rain
2033-03-26,-9,73,rain
2033-03-27,10,64,sunny
2033-03-28,18,36,snow
2033-03-29,26,52,sunny
2033-03-30,-3,77,rain
2033-03-31,4,53,rain
2033-04-01,36,82,storm
2033-04-02,28,96,rain
2033-04-03,-5,50,sunny
2033-04-04,-1,65,cloudy
2033-04-05,-8,71,snow
2033-04-06,33,62,storm
2033-04-07,11,99,snow
2033-04-08,8,55,snow
2033-04-09,25,31,storm
2033-04-10,19,56,storm
2033-04-11,39,52,snow
2033-04-12,6,33,sunny
2033-04-13,3,49,storm
2033-04-14,2,32,rain
2033-04-15,15,76,cloudy
2033-04-16,-10,53,sunny
2033-04-17,24,43,cloudy
2033-04-18,2,76,rain
2033-04-19,3,55,cloudy
2033-04-20,29,97,storm
2033-04-21,32,30,sunny
2033-04-22,-4,81,cloudy
2033-04-23,16,43,storm
2033-04-24,38,39,snow
2033-04-25,35,47,sunny
2033-04-26,6,87,snow
2033-04-27,39,35,snow
2033-04-28,25,54,cloudy
2033-04-29,33,43,snow
2033-04-30,18,79,snow
2033-05-01,-3,98,rain
2033-05-02,13,86,rain
2033-05-03,-5,45,storm
2033-05-04,25,41,cloudy
2033-05-05,-8,92,storm
2033-05-06,26,35,cloudy
2033-05-07,7,72,snow
2033-05-08,-2,32,storm
2033-05-09,1,73,sunny
2033-05-10,5,92,rain
2033-05-11,3,66,rain
2033-05-12,-7,31,cloudy
2033-05-13,33,96,storm
2033-05-14,27,91,sunny
2033-05-15,6,45,sunny
2033-05-16,-2,88,sunny
2033-05-17,1,70,rain
2033-05-18,0,40,snow
2033-05-19,9,68,cloudy
2033-05-20,-3,63,sunny
2033-05-21,8,60,rain
2033-05-22,29,43,storm
2033-05-23,25,66,storm
2033-05-24,-2,87,storm
2033-05-25,34,79,storm
2033-05-26,30,65,snow
2033-05-27,16,61,sunny
2033-05-28,6,38,storm
2033-05-29,34,95,snow
2033-05-30,-2,59,storm
2033-05-31,27,89,sunny
2033-06-01,-6,92,cloudy
2033-06-02,25,94,sunny
2033-06-03,19,53,storm
2033-06-04,39,97,sunny
2033-06-05,-1,36,rain
2033-06-06,2,97,rain
2033-06-07,32,86,storm
2033-06-08,3,56,rain
2033-06-09,26,54,cloudy
2033-06-10,15,33,rain
2033-06-11,25,45,cloudy
2033-06-12,18,80,rain
2033-06-13,33,45,sunny
2033-06-14,37,31,storm
2033-06-15,-10,34,rain
2033-06-16,11,42,sunny
2033-06-17,5,93,cloudy
2033-06-18,4,87,storm
2033-06-19,31,92,storm
2033-06-20,-10,84,cloudy
2033-06-21,39,55,snow
2033-06-22,1,75,snow
2033-06-23,3,31,snow
2033-06-24,-5,62,sunny
2033-06-25,-5,66,snow
2033-06-26,-3,42,cloudy
2033-06-27,17,87,rain
2033-06-28,8,67,rain
2033-06-29,2,54,storm
2033-06-30,0,62,rain
2033-07-01,19,63,snow
2033-07-02,37,69,cloudy
2033-07-03,5,42,rain
2033-07-04,20,68,snow
2033-07-05,1,85,rain
2033-07-06,16,57,rain
2033-07-07,5,81,snow
2033-07-08,18,38,rain
2033-07-09,17,65,sunny
2033-07-10,36,80,storm
2033-07-11,21,96,rain
2033-07-12,5,91,storm
2033-07-13,21,85,sunny
2033-07-14,5,67,cloudy
2033-07-15,19,87,rain
2033-07-16,3,51,storm
2033-07-17,6,44,rain
2033-07-18,37,61,snow
2033-07-19,10,69,sunny
2033-07-20,16,45,storm
2033-07-21,23,30,sunny
2033-07-22,37,60,storm
2033-07-23,33,62,sunny
2033-07-24,28,52,storm
2033-07-25,12,59,sunny
2033-07-26,34,68,snow
2033-07-27,3,41,snow
2033-07-28,21,85,storm
2033-07-29,2,49,snow
2033-07-30,-7,83,rain
2033-07-31,17,79,rain
2033-08-01,36,55,cloudy
2033-08-02,36,55,storm
2033-08-03,31,90,snow
2033-08-04,30,81,cloudy
2033-08-05,34,78,cloudy
2033-08-06,-5,95,storm
2033-08-07,17,95,snow
2033-08-08,35,98,rain
2033-08-09,0,72,cloudy
2033-08-10,-9,44,sunny
2033-08-11,26,49,rain
2033-08-12,24,63,snow
2033-08-13,11,60,cloudy
2033-08-14,-7,53,storm
2033-08-15,28,83,sunny
2033-08-16,8,77,cloudy
2033-08-17,21,76,sunny
2033-08-18,24,46,rain
2033-08-19,36,58,storm
2033-08-20,6,43,sunny
2033-08-21,39,86,snow
2033-08-22,29,68,storm
2033-08-23,39,66,cloudy
2033-08-24,8,60,sunny
2033-08-25,27,73,storm
2033-08-26,37,86,cloudy
2033-08-27,11,33,sunny
2033-08-28,-3,75,cloudy
2033-08-29,23,40,cloudy
2033-08-30,27,50,rain
2033-08-31,15,37,storm
2033-09-01,-3,63,cloudy
2033-09-02,5,42,storm
2033-09-03,16,51,sunny
2033-09-04,38,56,rain
2033-09-05,34,55,storm
2033-09-06,8,98,sunny
2033-09-07,9,59,snow
2033-09-08,-3,67,snow
2033-09-09,6,94,cloudy
2033-09-10,35,72,cloudy
2033-09-11,35,64,storm
2033-09-12,-7,80,snow
2033-09-13,26,49,storm
2033-09-14,23,83,rain
2033-09-15,8,46,snow
2033-09-16,14,47,storm
2033-09-17,39,74,snow
2033-09-18,5,42,storm
2033-09-19,-9,76,cloudy
2033-09-20,34,66,rain
2033-09-21,-5,43,storm
2033-09-22,11,84,storm
2033-09-23,23,56,cloudy
2033-09-24,36,31,rain
2033-09-25,5,54,storm
2033-09-26,4,53,sunny
2033-09-27,7,49,cloudy
2033-09-28,6,69,storm
2033-09-29,21,56,storm
2033-09-30,22,92,rain
2033-10-01,6,78,storm
2033-10-02,6,52,rain
2033-10-03,-3,42,sunny
2033-10-04,9,81,sunny
2033-10-05,24,96,rain
2033-10-06,22,75,sunny
2033-10-07,34,48,cloudy
2033-10-08,3,95,sunny
2033-10-09,7,99,cloudy
2033-10-10,21,50,storm
2033-10-11,16,31,sunny
2033-10-12,5,68,cloudy
2033-10-13,36,42,rain
2033-10-14,3,85,sunny
2033-10-15,17,93,rain
2033-10-16,30,70,storm
2033-10-17,33,33,sunny
2033-10-18,19,75,rain
2033-10-19,2,83,snow
2033-10-20,33,42,snow
2033-10-21,9,61,storm
2033-10-22,39,56,sunny
2033-10-23,-7,50,rain
2033-10-24,28,44,snow
2033-10-25,27,77,storm
2033-10-26,13,57,snow
2033-10-27,5,45,cloudy
2033-10-28,6,81,snow
2033-10-29,28,41,cloudy
2033-10-30,37,51,cloudy
2033-10-31,38,81,sunny
2033-11-01,-9,93,sunny
2033-11-02,-9,99,cloudy
2033-11-03,4,79,rain
2033-11-04,0,67,rain
2033-11-05,37,68,rain
2033-11-06,33,46,storm
2033-11-07,24,80,storm
2033-11-08,20,42,rain
2033-11-09,10,94,storm
2033-11-10,39,37,storm
2033-11-11,37,72,storm
2033-11-12,10,56,cloudy
2033-11-13,12,79,cloudy
2033-11-14,32,80,rain
2033-11-15,37,98,storm
2033-11-16,30,40,snow
2033-11-17,10,81,sunny
2033-11-18,27,76,rain
2033-11-19,19,91,snow
2033-11-20,27,62,snow
2033-11-21,39,52,rain
2033-11-22,-8,74,snow
2033-11-23,18,31,sunny
2033-11-24,38,79,snow
2033-11-25,-10,49,storm
2033-11-26,10,66,cloudy
2033-11-27,36,35,storm
2033-11-28,34,73,cloudy
2033-11-29,7,94,sunny
2033-11-30,16,36,storm
2033-12-01,31,58,storm
2033-12-02,32,65,cloudy
2033-12-03,-5,54,sunny
2033-12-04,9,66,cloudy
2033-12-05,2,70,rain
2033-12-06,39,53,snow
